,total_opponent_score,total_off_rebounds,total_def_rebounds,total_assists,total_steals,total_turnover,total_personalfoul,total_assist_per_fgm,avg_lose_score_by,avg_win_score_by,num_season,is_playoff,is_champion,fgp,fg3p,total_rebound_possessiongain_percent,total_block_opp_FGA_percent,win_rate_away,win_rate_home,win_rate_neutral,win_rate_post,win_rate_regular
10,0.42131979695431476,0.13507625272331153,0.4929757343550447,0.4709302325581396,0.31671554252199413,0.38216560509554137,0.4606164383561644,0.7640269012059846,0.6077586206896552,0.43333333333333335,0.15097329108193755,0.0,0.0,0.4444444444444444,0.3333333333333333,0.7506234413965087,0.05813953488372093,0.2222222222222222,0.5333333333333333,0.3333333333333333,0.0,0.0
11,0.5269035532994923,0.20915032679738566,0.5172413793103449,0.6124031007751938,0.3313782991202346,0.346072186836518,0.5188356164383562,0.7507473159439628,0.5310344827586208,0.5257777777777778,0.03621548211860571,0.0,0.0,0.4710344827586207,0.380718954248366,0.756394640682095,0.03204272363150868,0.6,0.5238095238095238,0.5,0.0,0.0
12,0.6253807106598984,0.36601307189542487,0.41123882503192855,0.5678294573643411,0.3958944281524927,0.3609341825902335,0.5924657534246575,0.5368471174833753,0.766896551724138,0.36333333333333334,0.3377093707559982,0.0,0.0,0.4860742705570292,0.3387096774193548,0.6818757921419518,0.04093567251461988,0.4444444444444444,0.5,0.0,0.0,0.0
13,0.5796954314720811,0.47494553376906323,0.5236270753512133,0.5910852713178295,0.4281524926686217,0.5053078556263271,0.607876712328767,0.6715298992204135,0.7059310344827587,0.38000000000000006,0.37256677229515617,0.0,0.0,0.46648793565683644,0.36268343815513626,0.6752966558791802,0.04303030303030303,0.5,0.45,0.0,0.0,0.0
14,0.4959390862944163,0.4183006535947713,0.5491698595146871,0.6453488372093024,0.37536656891495596,0.43099787685774943,0.577054794520548,0.792037343490132,0.741793103448276,0.5151851851851852,0.09370755998189226,0.0,0.0,0.44430217669654287,0.38127090301003347,0.692390139335477,0.06874602164226608,0.8333333333333334,0.6190476190476191,0.0,0.0,0.0
15,0.5614213197969543,0.5098039215686275,0.5721583652618136,0.6802325581395349,0.3519061583577712,0.4373673036093418,0.648972602739726,0.7708823314745799,0.6134865900383142,0.5055555555555555,0.12856496152105026,0.0,0.0,0.4486785494775661,0.35714285714285715,0.7469066366704162,0.056543837357052096,1.0,0.631578947368421,0.6,0.0,0.0
16,0.5588832487309644,0.627450980392157,0.6628352490421456,0.7034883720930233,0.5454545454545454,0.4819532908704884,0.7020547945205479,0.5235645401497726,0.9282758620689656,0.702,0.16342236306020827,0.0,0.0,0.48297040759352317,0.39285714285714285,0.7046979865771812,0.08018327605956473,0.9090909090909091,0.75,0.6,0.0,0.0
17,0.6228426395939087,0.5947712418300654,0.5772669220945084,0.6317829457364341,0.5043988269794721,0.5307855626326965,0.7808219178082191,0.5467468613843791,0.7525517241379311,0.5689855072463769,0.19827976459936625,0.0,0.0,0.443630214205186,0.38493723849372385,0.7198275862068966,0.054827175208581644,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.0,0.0
18,0.5984771573604061,0.6601307189542485,0.6513409961685824,0.5697674418604651,0.5835777126099706,0.6284501061571126,0.8749999999999999,0.46742611964983993,0.7131034482758621,0.5653030303030303,0.23313716613852423,0.03571428571428571,0.0,0.416260162601626,0.3292517006802721,0.7195242814667988,0.04550827423167849,0.7272727272727273,0.5789473684210527,0.75,0.0,0.6470588235294118
19,0.66751269035533,0.758169934640523,0.6807151979565773,0.6356589147286822,0.4252199413489736,0.59447983014862,0.7979452054794521,0.47369236572069195,0.6413793103448276,0.4484057971014493,0.2679945676776822,0.03571428571428571,0.0,0.4353312302839117,0.3385093167701863,0.7321603128054741,0.059154929577464786,0.6363636363636364,0.75,0.6666666666666666,0.0,0.6470588235294118
20,0.6989847715736041,0.5359477124183006,0.7752234993614305,0.7170542635658915,0.4633431085043988,0.5053078556263271,0.7945205479452054,0.6027516017405921,0.6144827586206897,0.47863636363636364,0.3028519692168402,0.07142857142857142,0.0,0.42982005141388174,0.3602150537634409,0.7414414414414414,0.06092436974789916,0.6666666666666666,0.5909090909090909,0.8333333333333334,0.0,0.6470588235294118
21,0.6203045685279188,0.5773420479302833,0.6947637292464879,0.622093023255814,0.5073313782991202,0.6114649681528663,0.6780821917808219,0.49674349739988966,0.6968025078369906,0.5571428571428572,0.3377093707559982,0.07142857142857142,0.0,0.4612291786329696,0.36627906976744184,0.7238095238095238,0.07636967349197565,0.8,0.631578947368421,0.3333333333333333,0.0,0.6470588235294118
22,0.534010152284264,0.6710239651416122,0.7049808429118775,0.6724806201550387,0.469208211143695,0.5414012738853504,0.6301369863013698,0.5977289354791295,0.7429885057471266,0.5616000000000001,0.37256677229515617,0.10714285714285714,0.0,0.4526912181303116,0.3323029366306028,0.7427466150870407,0.10164512338425381,0.875,0.7777777777777778,0.8,0.0,0.696969696969697
23,0.47817258883248726,0.6187363834422659,0.5798212005108557,0.42829457364341084,0.3636363636363636,0.42675159235668786,0.5393835616438356,0.3736944184827291,0.6968025078369906,0.5276470588235294,0.2679945676776822,0.14285714285714285,0.0,0.4203622735790131,0.32014388489208634,0.7419712070874862,0.0682110682110682,0.3333333333333333,0.6190476190476191,0.75,0.2,0.6071428571428571
24,0.5472081218274112,0.5054466230936819,0.6130268199233717,0.437984496124031,0.3695014662756598,0.4543524416135882,0.5856164383561644,0.29565891158808566,0.7639080459770116,0.5403921568627451,0.3028519692168402,0.17857142857142855,0.0,0.4526645768025078,0.38333333333333336,0.7349524815205913,0.055487053020961775,0.5,0.6470588235294118,0.5,0.4444444444444444,0.5964912280701754
25,0.5416243654822335,0.4596949891067539,0.7381864623243933,0.5755813953488372,0.2785923753665689,0.44373673036093414,0.43150684931506844,0.49283665749110006,0.6413793103448276,0.7008695652173914,0.3377093707559982,0.21428571428571427,0.0,0.4816455696202532,0.3901192504258944,0.7462406015037594,0.07442641298265248,0.875,0.7777777777777778,0.5,0.4,0.6551724137931034
26,0.5426395939086295,0.5816993464052288,0.6309067688378034,0.45736434108527135,0.3607038123167155,0.46921443736730367,0.36130136986301364,0.3570214829628273,0.7160919540229886,0.4384313725490196,0.37256677229515617,0.25,0.0,0.4534438775510204,0.33970276008492567,0.7107107107107107,0.08483439860546194,0.42857142857142855,0.6666666666666666,0.0,0.4166666666666667,0.6379310344827587
27,0.6375634517766499,0.69281045751634,0.7279693486590039,0.560077519379845,0.3284457478005865,0.5371549893842889,0.4178082191780822,0.3648212239089561,0.5305329153605016,0.6131666666666667,0.4074241738343142,0.25,0.0,0.4577702702702703,0.36900369003690037,0.6999109528049866,0.08471933471933472,0.5,0.6363636363636364,0.8,0.4166666666666667,0.6379310344827587
28,0.7746192893401015,0.766884531590414,0.76117496807152,0.7693798449612403,0.5425219941348973,0.5477707006369428,0.6215753424657534,0.539436463180035,0.7489655172413794,0.4868627450980392,0.4422815753734722,0.25,0.0,0.4562189054726368,0.3625,0.7456382001836547,0.07680332122470161,0.16666666666666666,0.5909090909090909,0.6,0.4166666666666667,0.6379310344827587
29,0.6406091370558377,0.7080610021786493,0.7100893997445722,0.4205426356589148,0.436950146627566,0.5796178343949046,0.565068493150685,0.1627893673603007,0.6746798029556651,0.4604166666666667,0.4610683567224989,0.25,0.0,0.4369040942232193,0.33029612756264237,0.7050228310502283,0.07514761137949544,0.2857142857142857,0.631578947368421,0.5,0.4166666666666667,0.6379310344827587
30,0.6406091370558377,0.7080610021786493,0.7100893997445722,0.4205426356589148,0.436950146627566,0.5796178343949046,0.565068493150685,0.1627893673603007,0.6746798029556651,0.4604166666666667,0.004979628791308283,0.0,0.0,0.4369040942232193,0.33029612756264237,0.7050228310502283,0.07514761137949544,0.2857142857142857,0.631578947368421,0.5,0.0,0.0
31,0.6065989847715737,0.6318082788671024,0.6692209450830141,0.6027131782945737,0.5513196480938416,0.5074309978768579,0.672945205479452,0.48429573149453575,0.8039540229885058,0.5072549019607843,0.12856496152105026,0.07142857142857142,0.0,0.44091415830546266,0.35,0.7414829659318637,0.07324106113033449,0.3333333333333333,0.6470588235294118,0.5,0.3333333333333333,0.7727272727272727
32,0.516751269035533,0.6688453159041395,0.7075351213282248,0.5406976744186047,0.6891495601173021,0.6008492569002124,0.6832191780821918,0.3594644872501247,0.6837617554858935,0.6685714285714285,0.16342236306020827,0.07142857142857142,0.0,0.44494130799329235,0.2984054669703872,0.7319391634980988,0.09788980070339977,1.0,0.7272727272727273,0.16666666666666666,0.3333333333333333,0.7727272727272727
33,0.4984771573604061,0.5446623093681917,0.7203065134099618,0.5329457364341086,0.5073313782991202,0.515923566878981,0.6832191780821918,0.4198582122844059,0.7783072100313481,0.5695238095238095,0.19827976459936625,0.10714285714285714,0.0,0.45161290322580644,0.2847682119205298,0.7669616519174042,0.08007224563515954,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.25,0.7346938775510204
34,0.5177664974619289,0.5185185185185186,0.6219667943805876,0.4205426356589148,0.5923753665689149,0.48407643312101917,0.6335616438356164,0.27485753241365307,0.7549425287356323,0.3878333333333333,0.23313716613852423,0.10714285714285714,0.0,0.42857142857142855,0.3365200764818356,0.7232510288065843,0.08677184466019418,0.5714285714285714,0.6190476190476191,0.75,0.25,0.7346938775510204
35,0.565989847715736,0.5555555555555556,0.4916985951468711,0.5038759689922481,0.530791788856305,0.6666666666666667,0.5753424657534246,0.6384837994299501,0.6243920145190563,0.52,0.12856496152105026,0.0,0.0,0.39575530586766544,0.3648148148148148,0.7232250300842359,0.03522504892367906,0.2222222222222222,0.29411764705882354,0.0,0.0,0.0
36,0.6345177664974618,0.5816993464052288,0.611749680715198,0.4651162790697675,0.4340175953079179,0.6326963906581742,0.7431506849315067,0.42783473728896815,0.5360344827586208,0.35333333333333333,0.16342236306020827,0.0,0.0,0.40798094103633115,0.31746031746031744,0.736228813559322,0.04417910447761194,0.5,0.4,0.6666666666666666,0.0,0.0
37,0.5522842639593909,0.607843137254902,0.6245210727969349,0.5096899224806202,0.7243401759530792,0.575371549893843,0.6352739726027397,0.5216300616096599,0.6303448275862069,0.455,0.19827976459936625,0.03571428571428571,0.0,0.4009351256575102,0.30153321976149916,0.7064128256513026,0.06477732793522267,0.6666666666666666,0.4666666666666667,0.6,0.0,0.5517241379310345
38,0.4025380710659898,0.43790849673202614,0.47126436781609204,0.312015503875969,0.37536656891495596,0.40127388535031844,0.4503424657534246,0.29234927317856707,0.6891954022988507,0.5318181818181819,0.23313716613852423,0.03571428571428571,0.0,0.4174964438122333,0.3221476510067114,0.7204433497536946,0.0931545518701482,0.6666666666666666,0.4375,0.0,0.0,0.5517241379310345
39,0.47258883248730965,0.4161220043572985,0.5121328224776501,0.28100775193798455,0.3343108504398827,0.6220806794055203,0.5787671232876712,0.3259530100823944,0.4889655172413794,0.36833333333333335,0.2679945676776822,0.03571428571428571,0.0,0.3768318213538032,0.2622601279317697,0.6487907465825447,0.12659033078880408,0.0,0.2777777777777778,0.3333333333333333,0.0,0.5517241379310345
40,0.4461928934010152,0.5076252723311547,0.4738186462324394,0.2558139534883721,0.3695014662756598,0.5222929936305734,0.511986301369863,0.211993582186512,0.5074942528735633,0.4806060606060607,0.3028519692168402,0.03571428571428571,0.0,0.3805309734513274,0.3291139240506329,0.7141119221411192,0.10294117647058823,0.625,0.4,0.0,0.0,0.5517241379310345
41,0.4324873096446701,0.43355119825708066,0.40740740740740744,0.2674418604651163,0.38709677419354843,0.4628450106157113,0.5102739726027398,0.3015283151171291,0.506369168356998,0.30952380952380953,0.3377093707559982,0.03571428571428571,0.0,0.3890909090909091,0.2679900744416873,0.7142857142857143,0.06067251461988304,0.2857142857142857,0.3125,0.0,0.0,0.5517241379310345
42,0.3751269035532995,0.4901960784313726,0.35887611749680715,0.20348837209302326,0.45454545454545453,0.41401273885350315,0.488013698630137,0.2425613713712722,0.454896551724138,0.4658333333333333,0.37256677229515617,0.03571428571428571,0.0,0.3703422053231939,0.28205128205128205,0.6734417344173442,0.09167303284950344,0.42857142857142855,0.35714285714285715,0.0,0.0,0.5517241379310345
43,0.3949238578680203,0.43790849673202614,0.5121328224776501,0.33333333333333337,0.44868035190615835,0.4798301486199576,0.5308219178082192,0.43023349592120064,0.567264367816092,0.43333333333333335,0.4074241738343142,0.03571428571428571,0.0,0.3971326164874552,0.2853333333333333,0.7617283950617284,0.09469153515064563,0.5,0.375,0.0,0.0,0.5517241379310345
44,0.47360406091370555,0.40958605664488024,0.4725415070242657,0.3062015503875969,0.2903225806451613,0.5350318471337581,0.6746575342465754,0.332607582578865,0.5816091954022989,0.338,0.02399275690357628,0.0,0.0,0.4025695931477516,0.3163972286374134,0.7802929427430093,0.07652685798381163,0.16666666666666666,0.21052631578947367,0.0,0.0,0.0
45,0.5873096446700509,0.5403050108932462,0.5925925925925927,0.41085271317829464,0.28739002932551316,0.5095541401273886,0.5410958904109588,0.4170719197662389,0.42800000000000005,0.39,0.05885015844273427,0.0,0.0,0.39429634221946686,0.2892561983471074,0.7505518763796909,0.05875227135069655,0.3333333333333333,0.29411764705882354,0.3333333333333333,0.0,0.0
46,0.4604060913705583,0.5403050108932462,0.5772669220945084,0.40503875968992253,0.5073313782991202,0.6496815286624205,0.5462328767123288,0.3586970004843646,0.7035402298850575,0.4066666666666667,0.23313716613852423,0.03571428571428571,0.0,0.42377260981912146,0.34615384615384615,0.7531003382187148,0.0588628762541806,0.5555555555555556,0.47058823529411764,0.0,0.0,0.0
47,0.47715736040609136,0.5555555555555556,0.5964240102171138,0.3682170542635659,0.44281524926686217,0.7324840764331211,0.6352739726027397,0.36074094266475987,0.5927093596059114,0.49291666666666667,0.2679945676776822,0.07142857142857142,0.0,0.4220246238030096,0.33400402414486924,0.7391774891774892,0.06029506093649775,0.5555555555555556,0.4375,0.8,0.0,0.5333333333333333
48,0.4878172588832488,0.5272331154684097,0.5823754789272031,0.374031007751938,0.41055718475073316,0.6411889596602973,0.571917808219178,0.4588078538495486,0.5648735632183909,0.23688888888888893,0.3028519692168402,0.07142857142857142,0.0,0.3810457516339869,0.30022075055187636,0.7671232876712328,0.03937007874015748,0.5,0.5294117647058824,0.4,0.0,0.5333333333333333
49,0.6289340101522843,0.6514161220043574,0.5849297573435505,0.3682170542635659,0.34604105571847504,0.6475583864118897,0.7705479452054794,0.21141385543717006,0.6015325670498085,0.26722222222222225,0.02399275690357628,0.0,0.0,0.40865954922894426,0.3112701252236136,0.7564534231200898,0.05136138613861386,0.5,0.3684210526315789,0.3333333333333333,0.0,0.0
50,0.534010152284264,0.6100217864923748,0.5185185185185186,0.2965116279069768,0.34604105571847504,0.5053078556263271,0.6763698630136986,0.2715961336782302,0.5840000000000001,0.2840740740740741,0.05885015844273427,0.0,0.0,0.3639220615964802,0.30178571428571427,0.7036199095022625,0.05051150895140665,0.375,0.35294117647058826,0.0,0.0,0.0
51,0.4512690355329949,0.4923747276688454,0.6091954022988506,0.5290697674418605,0.281524926686217,0.3949044585987261,0.5582191780821918,0.5126595534435834,0.6593103448275863,0.6066666666666667,0.09370755998189226,0.0,0.0,0.45706907682375725,0.3531827515400411,0.7795275590551181,0.06754966887417219,0.8,0.5333333333333333,0.5,0.0,0.0
52,0.4903553299492386,0.5119825708061002,0.6398467432950192,0.5581395348837209,0.31085043988269795,0.48407643312101917,0.5496575342465754,0.500202531982189,0.7210727969348659,0.4983333333333334,0.12856496152105026,0.03571428571428571,0.0,0.4651600753295669,0.3286852589641434,0.6967930029154519,0.08146399055489964,0.8888888888888888,0.5333333333333333,0.8,0.0,0.6896551724137931
53,0.4984771573604061,0.6056644880174292,0.5223499361430396,0.45736434108527135,0.4340175953079179,0.6008492569002124,0.672945205479452,0.6377540810302749,0.567264367816092,0.3866666666666667,0.16342236306020827,0.03571428571428571,0.0,0.3965287049399199,0.31086142322097376,0.7832080200501254,0.08216292134831461,0.6666666666666666,0.35294117647058826,0.5,0.0,0.6896551724137931
54,0.601015228426396,0.7189542483660132,0.6347381864623245,0.49224806201550386,0.5073313782991202,0.7048832271762209,0.8972602739726027,0.5235200196479382,0.4515212981744423,0.49111111111111116,0.19827976459936625,0.07142857142857142,0.0,0.3977407847800238,0.2922201138519924,0.7642015005359056,0.09188168659534299,0.5714285714285714,0.38095238095238093,0.75,0.0,0.5737704918032787
55,0.4898477157360406,0.5947712418300654,0.5440613026819924,0.3972868217054264,0.4574780058651026,0.5583864118895967,0.660958904109589,0.4883594411634391,0.597967332123412,0.22966666666666669,0.23313716613852423,0.07142857142857142,0.0,0.3728813559322034,0.30103806228373703,0.7642857142857142,0.058941728064300064,0.5,0.3,0.0,0.0,0.5737704918032787
56,0.6614213197969544,0.627450980392157,0.6411238825031929,0.4612403100775194,0.38123167155425214,0.6178343949044587,0.6695205479452054,0.3772721708602609,0.4816300940438871,0.26962962962962966,0.2679945676776822,0.07142857142857142,0.0,0.40424311926605505,0.30639097744360905,0.7230614300100705,0.05698005698005698,0.375,0.3,0.0,0.0,0.5737704918032787
57,0.6304568527918782,0.2941176470588236,0.4482758620689655,0.4186046511627908,0.38416422287390023,0.38428874734607216,0.4366438356164384,0.3524270034223591,0.5115927750410509,0.16095238095238096,0.04708012675418742,0.0,0.0,0.418272218769422,0.357487922705314,0.65625,0.03411131059245961,0.18181818181818182,0.3125,0.0,0.0,0.0
58,0.4888324873096447,0.4139433551198257,0.5287356321839081,0.3798449612403101,0.37243401759530786,0.5732484076433122,0.48630136986301364,0.4348649099607169,0.6289055472263869,0.312,0.08193752829334541,0.0,0.0,0.40053583389149366,0.2967032967032967,0.6923076923076923,0.040127388535031845,0.16666666666666666,0.2,0.0,0.0,0.0
59,0.47360406091370555,0.46623093681917216,0.5351213282247765,0.48062015503875977,0.48093841642228735,0.515923566878981,0.5034246575342466,0.5586416720605201,0.7585287356321839,0.5933333333333334,0.11679492983250342,0.0,0.0,0.4375,0.3790849673202614,0.7383720930232558,0.04521276595744681,0.6,0.3888888888888889,0.0,0.0,0.0
60,0.565989847715736,0.533769063180828,0.6334610472541508,0.5290697674418605,0.4017595307917889,0.5690021231422506,0.6883561643835617,0.48847338565972587,0.6700689655172415,0.4601587301587302,0.15165233137166143,0.03571428571428571,0.0,0.44713930348258707,0.38153310104529614,0.7502634351949421,0.048810250152532035,0.7272727272727273,0.5882352941176471,1.0,0.0,0.6774193548387096
61,0.6015228426395939,0.5577342047930284,0.6628352490421456,0.5852713178294574,0.37536656891495596,0.545647558386412,0.7277397260273973,0.48110582712268135,0.6334099616858239,0.3749275362318841,0.1865097329108194,0.07142857142857142,0.0,0.45539906103286387,0.3769363166953528,0.7954545454545454,0.04767726161369193,0.8461538461538461,0.6111111111111112,1.0,0.0,0.6984126984126984
62,0.5654822335025381,0.6034858387799564,0.6832694763729247,0.4883720930232558,0.2903225806451613,0.545647558386412,0.7260273972602739,0.39874401649843394,0.710712643678161,0.5113333333333334,0.2213671344499774,0.07142857142857142,0.0,0.43757575757575756,0.3453815261044177,0.8409854423292273,0.046675191815856776,0.5833333333333334,0.47058823529411764,0.0,0.0,0.6984126984126984
63,0.5888324873096448,0.7167755991285404,0.7215836526181354,0.4825581395348838,0.2903225806451613,0.6433121019108281,0.7465753424657534,0.4010951775786915,0.6167241379310345,0.3408888888888889,0.25622453598913536,0.07142857142857142,0.0,0.4173963806187974,0.29411764705882354,0.8591859185918592,0.039375,0.5555555555555556,0.45454545454545453,0.0,0.0,0.6984126984126984
64,0.6771573604060913,0.6601307189542485,0.6909323116219669,0.5077519379844961,0.3695014662756598,0.7346072186836519,0.7054794520547946,0.46385627669641116,0.6256000000000002,0.4580952380952381,0.29108193752829337,0.07142857142857142,0.0,0.40898617511520735,0.3316239316239316,0.7495049504950495,0.05425055928411633,0.25,0.21052631578947367,0.0,0.0,0.6984126984126984
65,0.5939086294416244,0.6100217864923748,0.719029374201788,0.4903100775193798,0.26099706744868034,0.5095541401273886,0.5393835616438356,0.39864544383118017,0.585344827586207,0.40625,0.3259393390674514,0.07142857142857142,0.0,0.4241359109548916,0.37717908082408874,0.7328316086547507,0.04980630879911455,0.5384615384615384,0.4666666666666667,0.5,0.0,0.6984126984126984
66,0.7025380710659898,0.644880174291939,0.6896551724137931,0.5581395348837209,0.3548387096774193,0.5138004246284502,0.6335616438356164,0.35604454902331417,0.6644334975369459,0.5428070175438597,0.3607967406066093,0.07142857142857142,0.0,0.44541484716157204,0.35901386748844377,0.7477744807121661,0.05016181229773463,0.6666666666666666,0.5,0.75,0.0,0.6984126984126984
67,0.5949238578680204,0.5206971677559913,0.7547892720306514,0.5077519379844961,0.3636363636363636,0.6029723991507432,0.607876712328767,0.3977822023327766,0.6449655172413793,0.40625,0.39565414214576733,0.10714285714285714,0.0,0.4375,0.36428571428571427,0.77447216890595,0.03829078801331853,0.7333333333333333,0.7058823529411765,0.5,0.0,0.7010309278350515
68,0.7791878172588832,0.7342047930283225,0.7024265644955301,0.6569767441860466,0.6129032258064515,0.9299363057324841,0.785958904109589,0.5213207717717729,0.5394555353901996,0.3590476190476191,0.4074241738343142,0.07142857142857142,0.0,0.4246646026831785,0.31910946196660483,0.70018281535649,0.059670781893004114,0.625,0.3684210526315789,0.3333333333333333,0.0,0.0
69,0.6192893401015228,0.5076252723311547,0.5325670498084292,0.4089147286821706,0.34604105571847504,0.8259023354564756,0.6404109589041096,0.3896482719475207,0.38237547892720314,0.29151515151515156,0.02399275690357628,0.0,0.0,0.425,0.351409978308026,0.705685618729097,0.03753026634382567,0.4,0.35294117647058826,0.5,0.0,0.0
70,0.5416243654822335,0.46623093681917216,0.521072796934866,0.3701550387596899,0.4340175953079179,0.8174097664543525,0.7722602739726027,0.514127839718576,0.4392476489028213,0.11555555555555555,0.05885015844273427,0.0,0.0,0.374916163648558,0.27848101265822783,0.7230590961761297,0.06344015696533682,0.2222222222222222,0.23529411764705882,0.0,0.0,0.0
71,0.5928934010152284,0.4814814814814815,0.5938697318007663,0.42441860465116277,0.3929618768328446,0.7239915074309979,0.7243150684931506,0.41135600963104735,0.558896551724138,0.325,0.09370755998189226,0.0,0.0,0.422279792746114,0.3231939163498099,0.7541528239202658,0.053224796493425174,0.42857142857142855,0.25,0.0,0.0,0.0
72,0.6619289340101523,0.5773420479302833,0.5810983397190295,0.28100775193798455,0.37536656891495596,0.7919320594479831,0.8698630136986302,0.058802958308930675,0.4375317604355716,0.169,0.12856496152105026,0.0,0.0,0.4083129584352078,0.27607361963190186,0.7422566371681416,0.046200607902735565,0.5,0.3684210526315789,0.0,0.0,0.0
73,0.7126903553299492,0.5228758169934641,0.5006385696040869,0.3062015503875969,0.37243401759530786,0.694267515923567,0.761986301369863,0.09023283065462784,0.4527136431784109,0.21666666666666667,0.16342236306020827,0.0,0.0,0.4148418491484185,0.34523809523809523,0.7469287469287469,0.027898326100433975,0.2857142857142857,0.2222222222222222,0.0,0.0,0.0
74,0.7563451776649747,0.3921568627450981,0.4853128991060026,0.3468992248062016,0.5102639296187683,0.5329087048832273,0.607876712328767,0.19504813197561943,0.31862068965517243,0.52,0.02399275690357628,0.0,0.0,0.39518496770405165,0.3370998116760829,0.6422413793103449,0.026830631637786474,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0
75,0.8446700507614214,0.5664488017429194,0.6296296296296297,0.29263565891472876,0.44868035190615835,1.0,0.8219178082191781,0.11461744706220722,0.2135077288941737,0.021666666666666667,0.05885015844273427,0.0,0.0,0.3791496796738497,0.30892448512585813,0.6923828125,0.051255230125523014,0.0,0.1,0.0,0.0,0.0
76,0.700507614213198,0.43355119825708066,0.6143039591315455,0.2655038759689923,0.4604105571847507,0.6411889596602973,0.7191780821917807,0.12062603425784868,0.37241379310344835,0.21666666666666667,0.09370755998189226,0.0,0.0,0.36899038461538464,0.3231197771587744,0.6963036963036963,0.05741360089186176,0.2222222222222222,0.10526315789473684,0.0,0.0,0.0
