Season,WTeamID,W_seed,LTeamID,L_seed,diff_seed,outcome,total_off_rebounds,total_def_rebounds,total_assists,total_steals,total_turnover,total_personalfoul,total_assist_per_fgm,avg_lose_score_by,avg_win_score_by,num_season,is_playoff,is_champion,TeamID,fgp,total_block_opp_FGA_percent,win_rate_away,win_rate_home,win_rate_neutral,win_rate_post,win_rate_regular
2017,1292,12,1278,5,-7,1,0.7106525214358377,0.8323658613115782,0.6668681983071343,0.6856447688564478,0.8379094076655051,0.9549093973872735,0.3258900948566519,0.754599731936152,0.4348775680522756,0.5739130434782609,0.15625,0.0,1292.0,0.44985789687373123,0.057094090036270535,0.6601307189542484,0.5967741935483871,0.6071428571428571,0.2857142857142857,0.8144329896907216
2017,1321,8,1435,9,1,1,0.558203749455021,0.7602761217445874,0.8296251511487304,0.6992700729927008,0.6958885017421602,0.823535608933839,0.8226973724124749,0.6461578125236961,0.466801398295827,0.11739130434782609,0.03125,0.0,1321.0,0.43568309419837803,0.06157942914204877,0.34306569343065696,0.5781818181818181,0.47058823529411764,0.5,0.6764705882352942
2017,1323,5,1343,12,7,1,0.7596279610521726,0.9184185754628177,0.9024183796856107,0.6905109489051096,0.6931010452961672,0.7435735356089339,0.6442254073903537,0.8063046308350381,0.5706473544191547,0.6652173913043479,0.4375,0.0,1323.0,0.45492118064445336,0.0624401319757335,0.6310679611650486,0.7350993377483444,0.5142857142857142,0.48148148148148145,0.7392638036809815
2017,1345,4,1436,13,9,1,0.7642784479000144,0.8693912770630686,0.8076178960096736,0.6919708029197081,0.8086411149825783,0.8972819216182049,0.5510202634489183,0.7404433022807582,0.6046363574629907,0.391304347826087,0.3125,0.0,1345.0,0.44411185207638676,0.07225276852784016,0.5596330275229358,0.6746575342465754,0.5352112676056338,0.5,0.7430340557275542
2017,1388,7,1433,10,3,1,0.7375381485249236,0.8580953875117665,0.7482466747279324,0.6340632603406327,0.7834146341463414,0.8220606826801518,0.4646909315440555,0.7593834339612142,0.603270197139544,0.48260869565217396,0.1875,0.0,1388.0,0.46266720713417103,0.06724546806543671,0.7304964539007093,0.7420634920634921,0.5932203389830508,0.4,0.8162162162162162
2017,1437,1,1291,16,15,1,0.8253160877779392,0.8915123941010354,0.7822249093107618,0.8277372262773723,0.8457142857142856,0.9190897597977244,0.47151864703907154,0.807499604451242,0.5702043944060479,0.6956521739130436,0.4375,0.2,1437.0,0.444943988610393,0.06775369269134855,0.7152777777777778,0.7389558232931727,0.6585365853658537,0.5357142857142857,0.7707736389684814
2017,1438,5,1423,12,7,1,0.713704403429734,0.853702541575149,0.714752116082225,0.6413625304136253,0.7524738675958188,0.8285924989464813,0.41538144536981747,0.7211692900738838,0.5492480068185451,0.3304347826086957,0.21875,0.0,1438.0,0.4430199992110765,0.06443866319791876,0.5431034482758621,0.6563573883161512,0.5576923076923077,0.5882352941176471,0.7787610619469026
2017,1452,4,1137,13,9,1,0.8705130068304024,0.8071069971760275,0.8570737605804112,0.8639902676399027,0.7665505226480835,0.8932785503581965,0.6128910236727039,0.7574321322020271,0.6030314438642725,0.9695652173913044,0.71875,0.0,1452.0,0.4382817343106152,0.0703806502775575,0.6050420168067226,0.6640926640926641,0.65625,0.5740740740740741,0.7159090909090909
2017,1458,8,1439,9,1,1,0.7347769219590174,0.8669595230624411,0.7301088270858526,0.6367396593673966,0.6411149825783972,0.7423093131057733,0.41178990752691,0.8318021201413428,0.6340336781400037,0.04762845849802372,0.0625,0.0,1458.0,0.44632592822743516,0.06255520758050269,0.7627118644067796,0.7558528428093646,0.6935483870967742,0.6666666666666666,0.7037037037037037
2017,1462,11,1268,6,-5,1,0.7879668652812091,0.9296360213366802,0.835671100362757,0.689051094890511,0.8420905923344947,0.8930678466076697,0.5453247057949024,0.8313840641019261,0.5522434658499599,0.2391304347826087,0.21875,0.0,1462.0,0.46123207647371217,0.05964236792417904,0.7317073170731707,0.7212543554006968,0.5857142857142857,0.5882352941176471,0.6943231441048034
2017,1116,8,1371,9,1,1,0.8163057695102455,0.8551145277690617,0.7964933494558646,0.8776155717761558,0.8557491289198605,0.9364728192161821,0.44194528254094956,0.7096048827497591,0.6039378711740522,0.4521739130434783,0.25,0.0,1116.0,0.44343875085644224,0.08670090049862321,0.4065934065934066,0.6561514195583596,0.46153846153846156,0.5294117647058824,0.7333333333333333
2017,1124,3,1308,14,11,1,0.7812817904374363,0.7994979604643865,0.7209189842805321,0.7260340632603407,0.8214634146341463,0.8258533501896335,0.4354648970293993,0.7031038105243053,0.5622149207576345,0.4521739130434783,0.21875,0.0,1124.0,0.44850937650264466,0.07427362707535122,0.43902439024390244,0.6461538461538462,0.6129032258064516,0.5882352941176471,0.7207207207207207
2017,1153,6,1243,11,5,1,0.8995785496294142,0.8781769689363037,0.7732769044740024,0.7790754257907543,0.7760278745644599,0.8556679308891699,0.4707133050124539,0.7728046067268682,0.5874595909483725,0.42173913043478267,0.28125,0.0,1153.0,0.42788461538461536,0.0837933149340693,0.576,0.7037037037037037,0.6111111111111112,0.35714285714285715,0.7551724137931034
2017,1181,2,1407,15,13,1,0.8549629414329312,0.9145748352682773,0.8183796856106409,0.8934306569343067,0.8157491289198606,0.9201432785503583,0.350442718808083,0.8558303886925795,0.686437173398163,0.982608695652174,1.0,1.0,1181.0,0.4661401914878748,0.07849375895947694,0.8411214953271028,0.8,0.8383838383838383,0.6931818181818182,0.8089622641509434
2017,1242,1,1413,16,15,1,0.8369423048975438,0.9974113586444933,0.9458282950423217,0.8883211678832118,0.9002090592334494,0.9180362410450906,0.5801511903073513,0.8341808153063863,0.6869859246481164,0.7260869565217392,0.59375,0.2,1242.0,0.48365332854835813,0.09121452569876332,0.905982905982906,0.8369565217391305,0.7142857142857143,0.6727272727272727,0.8270509977827051
2017,1246,2,1297,15,13,1,0.86440924284261,0.96093504863508,0.8357920193470375,0.762043795620438,0.8745644599303135,0.8788453434471134,0.4121215648609131,0.8117207813854257,0.65774695933978,0.7565217391304349,0.5625,0.2,1246.0,0.4712495061595374,0.099975068561456,0.7692307692307693,0.7864768683274022,0.7912087912087912,0.7258064516129032,0.8444444444444444
2017,1257,2,1240,15,13,1,0.8923121639296613,0.9173988076561028,0.8592503022974608,0.9659367396593674,0.8370731707317073,0.9459544879898862,0.5316380524883102,0.8575699918456102,0.7229190027271344,0.7869565217391304,0.625,0.4,1257.0,0.44701246139098944,0.08665247795682578,0.71875,0.7946127946127947,0.6363636363636364,0.7,0.7610389610389611
2017,1276,7,1329,10,3,1,0.6612410986775177,0.8204424223407593,0.7605804111245467,0.6557177615571776,0.7554006968641115,0.7641171512852929,0.48942606373105724,0.7234982332155477,0.5171691792294808,0.7565217391304349,0.34375,0.0,1276.0,0.44729534165134743,0.05930678350676786,0.48717948717948717,0.6482758620689655,0.5522388059701493,0.6333333333333333,0.6782006920415224
2017,1277,9,1274,8,-1,1,0.7981398052608631,0.9432852212111703,0.9371221281741234,0.7231143552311436,0.8822299651567944,0.9312052254530131,0.7173538878224863,0.8109035840484604,0.6051540501340522,0.6652173913043479,0.625,0.2,1277.0,0.470666161998486,0.07361538461538461,0.7264150943396226,0.7377622377622378,0.6043956043956044,0.6833333333333333,0.7101449275362319
2017,1314,1,1411,16,15,1,0.9999999999999999,1.0,1.0,0.8965936739659368,0.9000696864111498,0.8575642646439107,0.5787731819259709,0.8024764676188496,0.6974283988247248,0.8782608695652174,0.84375,0.6000000000000001,1314.0,0.4673620678344158,0.07396698382812762,0.7578125,0.7627737226277372,0.7228915662650602,0.7073170731707317,0.7752808988764045
2017,1332,3,1233,14,11,1,0.7538148524923702,0.8494665829934107,0.7914147521160823,0.7613138686131388,0.8429268292682927,0.897597977243995,0.42745452023126695,0.7056171560862678,0.5150669736643082,0.8478260869565218,0.40625,0.0,1332.0,0.45345500036794467,0.06103934891361159,0.5476190476190477,0.6784452296819788,0.59375,0.5,0.7680608365019012
2017,1348,11,1166,6,-5,1,0.8555442522889114,0.8296203326011923,0.7048367593712214,0.7099756690997567,0.8204878048780487,0.8860092709650232,0.3597936249200795,0.7777185145676377,0.4005065488082985,0.20869565217391306,0.03125,0.0,1348.0,0.43345820562303705,0.07467367018149033,0.49333333333333335,0.5639097744360902,0.5555555555555556,0.5,0.7272727272727273
2017,1376,7,1266,10,3,1,0.8413021363173956,0.7928302478820206,0.6814993954050786,0.8021897810218979,0.8197909407665505,0.877897176569743,0.3026163784129694,0.7218985770222519,0.49467502119651763,0.30000000000000004,0.15625,0.0,1376.0,0.4246940058425471,0.08143348216049627,0.36,0.5894736842105263,0.5454545454545454,0.6666666666666666,0.6903225806451613
2017,1417,3,1245,14,11,1,0.7615172213341084,0.8967681204894885,0.873155985489722,0.7676399026763991,0.8448780487804878,0.8310155920775391,0.526910910342369,0.7691986919210763,0.5342187126106724,0.6652173913043479,0.3125,0.0,1417.0,0.47065947374215567,0.06437230553815543,0.5952380952380952,0.7216117216117216,0.5584415584415584,0.5238095238095238,0.7765151515151515
2017,1425,11,1374,6,-5,1,0.7440778956547013,0.8671948540947599,0.7130592503022976,0.7428223844282239,0.8716376306620208,0.8690476190476191,0.3213554986736271,0.7219234905515439,0.44192956483663137,0.1782608695652174,0.09375,0.0,1425.0,0.4414226719744038,0.06943108677961086,0.38235294117647056,0.5677655677655677,0.5483870967741935,0.5714285714285714,0.6836734693877551
2017,1455,10,1173,7,-3,1,0.7722714721697427,0.9081424537182302,0.805441354292624,0.6953771289537714,0.7983275261324041,0.8775811209439528,0.5797274209472785,0.8559147724276146,0.5654541363534089,0.5739130434782609,0.40625,0.0,1455.0,0.45163442294863243,0.06302026231372071,0.7464788732394366,0.7441860465116279,0.5362318840579711,0.4583333333333333,0.8163265306122449
2017,1112,2,1388,7,5,1,0.7990117715448335,0.9258707248195794,0.8558645707376059,0.7469586374695865,0.8439024390243902,0.834913611462284,0.493598223840771,0.8482248022884065,0.5752848750796236,0.391304347826087,0.3125,0.0,1112.0,0.4674718137702047,0.06269806972054164,0.7538461538461538,0.7598566308243727,0.625,0.6551724137931034,0.8054711246200608
2017,1139,4,1292,12,8,1,0.6436564452841156,0.7925949168497018,0.6812575574365176,0.6600973236009733,0.6797212543554007,0.8607248209018121,0.38913762168870925,0.8215042907622413,0.4892844283723916,0.1782608695652174,0.09375,0.0,1139.0,0.44544487189981175,0.04818055027260048,0.7278911564625851,0.6884615384615385,0.6481481481481481,0.5714285714285714,0.7021276595744681
2017,1196,4,1438,5,1,1,0.8009010318267693,0.9215563225604015,0.8649334945586458,0.8177615571776157,0.8291289198606271,0.827117572692794,0.4983279377401608,0.8776800658891044,0.690592794480879,0.1782608695652174,0.03125,0.0,1196.0,0.4701234388085788,0.06699623699549916,0.7043478260869566,0.7359154929577465,0.7272727272727273,0.75,0.75
2017,1211,1,1321,8,7,1,0.7327423339630866,0.9793693128333856,0.8408706166868198,0.7542579075425792,0.8072473867595819,0.8440792246101981,0.44620179840123897,0.8651807556401196,0.6753871136854758,0.5434782608695653,0.5625,0.0,1211.0,0.49201399452388195,0.0636163982430454,0.8623188405797102,0.8540772532188842,0.75,0.5909090909090909,0.8343949044585988
2017,1345,4,1235,5,1,1,0.7642784479000144,0.8693912770630686,0.8076178960096736,0.6919708029197081,0.8086411149825783,0.8972819216182049,0.5510202634489183,0.7404433022807582,0.6046363574629907,0.391304347826087,0.3125,0.0,1345.0,0.44411185207638676,0.07225276852784016,0.5596330275229358,0.6746575342465754,0.5352112676056338,0.5,0.7430340557275542
2017,1452,4,1323,5,1,1,0.8705130068304024,0.8071069971760275,0.8570737605804112,0.8639902676399027,0.7665505226480835,0.8932785503581965,0.6128910236727039,0.7574321322020271,0.6030314438642725,0.9695652173913044,0.71875,0.0,1452.0,0.4382817343106152,0.0703806502775575,0.6050420168067226,0.6640926640926641,0.65625,0.5740740740740741,0.7159090909090909
2017,1458,8,1437,1,-7,1,0.7347769219590174,0.8669595230624411,0.7301088270858526,0.6367396593673966,0.6411149825783972,0.7423093131057733,0.41178990752691,0.8318021201413428,0.6340336781400037,0.04762845849802372,0.0625,0.0,1458.0,0.44632592822743516,0.06255520758050269,0.7627118644067796,0.7558528428093646,0.6935483870967742,0.6666666666666666,0.7037037037037037
2017,1462,11,1199,3,-8,1,0.7879668652812091,0.9296360213366802,0.835671100362757,0.689051094890511,0.8420905923344947,0.8930678466076697,0.5453247057949024,0.8313840641019261,0.5522434658499599,0.2391304347826087,0.21875,0.0,1462.0,0.46123207647371217,0.05964236792417904,0.7317073170731707,0.7212543554006968,0.5857142857142857,0.5882352941176471,0.6943231441048034
2017,1124,3,1425,11,8,1,0.7812817904374363,0.7994979604643865,0.7209189842805321,0.7260340632603407,0.8214634146341463,0.8258533501896335,0.4354648970293993,0.7031038105243053,0.5622149207576345,0.4521739130434783,0.21875,0.0,1124.0,0.44850937650264466,0.07427362707535122,0.43902439024390244,0.6461538461538462,0.6129032258064516,0.5882352941176471,0.7207207207207207
2017,1242,1,1277,9,8,1,0.8369423048975438,0.9974113586444933,0.9458282950423217,0.8883211678832118,0.9002090592334494,0.9180362410450906,0.5801511903073513,0.8341808153063863,0.6869859246481164,0.7260869565217392,0.59375,0.2,1242.0,0.48365332854835813,0.09121452569876332,0.905982905982906,0.8369565217391305,0.7142857142857143,0.6727272727272727,0.8270509977827051
2017,1246,2,1455,10,8,1,0.86440924284261,0.96093504863508,0.8357920193470375,0.762043795620438,0.8745644599303135,0.8788453434471134,0.4121215648609131,0.8117207813854257,0.65774695933978,0.7565217391304349,0.5625,0.2,1246.0,0.4712495061595374,0.099975068561456,0.7692307692307693,0.7864768683274022,0.7912087912087912,0.7258064516129032,0.8444444444444444
2017,1276,7,1257,2,-5,1,0.6612410986775177,0.8204424223407593,0.7605804111245467,0.6557177615571776,0.7554006968641115,0.7641171512852929,0.48942606373105724,0.7234982332155477,0.5171691792294808,0.7565217391304349,0.34375,0.0,1276.0,0.44729534165134743,0.05930678350676786,0.48717948717948717,0.6482758620689655,0.5522388059701493,0.6333333333333333,0.6782006920415224
2017,1314,1,1116,8,7,1,0.9999999999999999,1.0,1.0,0.8965936739659368,0.9000696864111498,0.8575642646439107,0.5787731819259709,0.8024764676188496,0.6974283988247248,0.8782608695652174,0.84375,0.6000000000000001,1314.0,0.4673620678344158,0.07396698382812762,0.7578125,0.7627737226277372,0.7228915662650602,0.7073170731707317,0.7752808988764045
2017,1332,3,1348,11,8,1,0.7538148524923702,0.8494665829934107,0.7914147521160823,0.7613138686131388,0.8429268292682927,0.897597977243995,0.42745452023126695,0.7056171560862678,0.5150669736643082,0.8478260869565218,0.40625,0.0,1332.0,0.45345500036794467,0.06103934891361159,0.5476190476190477,0.6784452296819788,0.59375,0.5,0.7680608365019012
2017,1376,7,1181,2,-5,1,0.8413021363173956,0.7928302478820206,0.6814993954050786,0.8021897810218979,0.8197909407665505,0.877897176569743,0.3026163784129694,0.7218985770222519,0.49467502119651763,0.30000000000000004,0.15625,0.0,1376.0,0.4246940058425471,0.08143348216049627,0.36,0.5894736842105263,0.5454545454545454,0.6666666666666666,0.6903225806451613
2017,1417,3,1153,6,3,1,0.7615172213341084,0.8967681204894885,0.873155985489722,0.7676399026763991,0.8448780487804878,0.8310155920775391,0.526910910342369,0.7691986919210763,0.5342187126106724,0.6652173913043479,0.3125,0.0,1417.0,0.47065947374215567,0.06437230553815543,0.5952380952380952,0.7216117216117216,0.5584415584415584,0.5238095238095238,0.7765151515151515
2017,1211,1,1452,4,3,1,0.7327423339630866,0.9793693128333856,0.8408706166868198,0.7542579075425792,0.8072473867595819,0.8440792246101981,0.44620179840123897,0.8651807556401196,0.6753871136854758,0.5434782608695653,0.5625,0.0,1211.0,0.49201399452388195,0.0636163982430454,0.8623188405797102,0.8540772532188842,0.75,0.5909090909090909,0.8343949044585988
2017,1242,1,1345,4,3,1,0.8369423048975438,0.9974113586444933,0.9458282950423217,0.8883211678832118,0.9002090592334494,0.9180362410450906,0.5801511903073513,0.8341808153063863,0.6869859246481164,0.7260869565217392,0.59375,0.2,1242.0,0.48365332854835813,0.09121452569876332,0.905982905982906,0.8369565217391305,0.7142857142857143,0.6727272727272727,0.8270509977827051
2017,1332,3,1276,7,4,1,0.7538148524923702,0.8494665829934107,0.7914147521160823,0.7613138686131388,0.8429268292682927,0.897597977243995,0.42745452023126695,0.7056171560862678,0.5150669736643082,0.8478260869565218,0.40625,0.0,1332.0,0.45345500036794467,0.06103934891361159,0.5476190476190477,0.6784452296819788,0.59375,0.5,0.7680608365019012
2017,1462,11,1112,2,-9,1,0.7879668652812091,0.9296360213366802,0.835671100362757,0.689051094890511,0.8420905923344947,0.8930678466076697,0.5453247057949024,0.8313840641019261,0.5522434658499599,0.2391304347826087,0.21875,0.0,1462.0,0.46123207647371217,0.05964236792417904,0.7317073170731707,0.7212543554006968,0.5857142857142857,0.5882352941176471,0.6943231441048034
2017,1196,4,1458,8,4,1,0.8009010318267693,0.9215563225604015,0.8649334945586458,0.8177615571776157,0.8291289198606271,0.827117572692794,0.4983279377401608,0.8776800658891044,0.690592794480879,0.1782608695652174,0.03125,0.0,1196.0,0.4701234388085788,0.06699623699549916,0.7043478260869566,0.7359154929577465,0.7272727272727273,0.75,0.75
2017,1246,2,1417,3,1,1,0.86440924284261,0.96093504863508,0.8357920193470375,0.762043795620438,0.8745644599303135,0.8788453434471134,0.4121215648609131,0.8117207813854257,0.65774695933978,0.7565217391304349,0.5625,0.2,1246.0,0.4712495061595374,0.099975068561456,0.7692307692307693,0.7864768683274022,0.7912087912087912,0.7258064516129032,0.8444444444444444
2017,1314,1,1139,4,3,1,0.9999999999999999,1.0,1.0,0.8965936739659368,0.9000696864111498,0.8575642646439107,0.5787731819259709,0.8024764676188496,0.6974283988247248,0.8782608695652174,0.84375,0.6000000000000001,1314.0,0.4673620678344158,0.07396698382812762,0.7578125,0.7627737226277372,0.7228915662650602,0.7073170731707317,0.7752808988764045
2017,1376,7,1124,3,-4,1,0.8413021363173956,0.7928302478820206,0.6814993954050786,0.8021897810218979,0.8197909407665505,0.877897176569743,0.3026163784129694,0.7218985770222519,0.49467502119651763,0.30000000000000004,0.15625,0.0,1376.0,0.4246940058425471,0.08143348216049627,0.36,0.5894736842105263,0.5454545454545454,0.6666666666666666,0.6903225806451613
2017,1211,1,1462,11,10,1,0.7327423339630866,0.9793693128333856,0.8408706166868198,0.7542579075425792,0.8072473867595819,0.8440792246101981,0.44620179840123897,0.8651807556401196,0.6753871136854758,0.5434782608695653,0.5625,0.0,1211.0,0.49201399452388195,0.0636163982430454,0.8623188405797102,0.8540772532188842,0.75,0.5909090909090909,0.8343949044585988
2017,1332,3,1242,1,-2,1,0.7538148524923702,0.8494665829934107,0.7914147521160823,0.7613138686131388,0.8429268292682927,0.897597977243995,0.42745452023126695,0.7056171560862678,0.5150669736643082,0.8478260869565218,0.40625,0.0,1332.0,0.45345500036794467,0.06103934891361159,0.5476190476190477,0.6784452296819788,0.59375,0.5,0.7680608365019012
2017,1314,1,1246,2,1,1,0.9999999999999999,1.0,1.0,0.8965936739659368,0.9000696864111498,0.8575642646439107,0.5787731819259709,0.8024764676188496,0.6974283988247248,0.8782608695652174,0.84375,0.6000000000000001,1314.0,0.4673620678344158,0.07396698382812762,0.7578125,0.7627737226277372,0.7228915662650602,0.7073170731707317,0.7752808988764045
2017,1376,7,1196,4,-3,1,0.8413021363173956,0.7928302478820206,0.6814993954050786,0.8021897810218979,0.8197909407665505,0.877897176569743,0.3026163784129694,0.7218985770222519,0.49467502119651763,0.30000000000000004,0.15625,0.0,1376.0,0.4246940058425471,0.08143348216049627,0.36,0.5894736842105263,0.5454545454545454,0.6666666666666666,0.6903225806451613
2017,1211,1,1376,7,6,1,0.7327423339630866,0.9793693128333856,0.8408706166868198,0.7542579075425792,0.8072473867595819,0.8440792246101981,0.44620179840123897,0.8651807556401196,0.6753871136854758,0.5434782608695653,0.5625,0.0,1211.0,0.49201399452388195,0.0636163982430454,0.8623188405797102,0.8540772532188842,0.75,0.5909090909090909,0.8343949044585988
2017,1314,1,1332,3,2,1,0.9999999999999999,1.0,1.0,0.8965936739659368,0.9000696864111498,0.8575642646439107,0.5787731819259709,0.8024764676188496,0.6974283988247248,0.8782608695652174,0.84375,0.6000000000000001,1314.0,0.4673620678344158,0.07396698382812762,0.7578125,0.7627737226277372,0.7228915662650602,0.7073170731707317,0.7752808988764045
2017,1314,1,1211,1,0,1,0.9999999999999999,1.0,1.0,0.8965936739659368,0.9000696864111498,0.8575642646439107,0.5787731819259709,0.8024764676188496,0.6974283988247248,0.8782608695652174,0.84375,0.6000000000000001,1314.0,0.4673620678344158,0.07396698382812762,0.7578125,0.7627737226277372,0.7228915662650602,0.7073170731707317,0.7752808988764045
2017,1243,11,1448,11,0,0,0.792908007557041,0.8952776906181361,0.7379685610640871,0.7416058394160585,0.9088501742160279,0.914243573535609,0.37421158934579846,0.6469828757814624,0.48431372549019613,0.14782608695652175,0.0625,0.0,1448.0,0.45084642830031124,0.07312087029533093,0.45,0.6067796610169491,0.4583333333333333,0.0,0.6153846153846154
2017,1291,16,1309,16,0,0,0.5917744513878795,0.6139002196422968,0.49419588875453446,0.5586374695863747,0.7091289198606271,0.7070164348925412,0.28499774742740214,0.6299685724055951,0.27108758076094763,0.14782608695652175,0.03125,0.0,1309.0,0.428751831085518,0.0483983983983984,0.43564356435643564,0.3783783783783784,0.35294117647058826,0.0,0.6071428571428571
2017,1413,16,1300,16,0,0,0.4118587414619968,0.4780357703169124,0.40592503022974613,0.4654501216545012,0.5616724738675958,0.5519384745048462,0.4503813573121018,0.47590106007067146,0.5063194761687224,0.2391304347826087,0.0625,0.0,1300.0,0.423703901656868,0.055205461467769466,0.6588235294117647,0.3515151515151515,0.5625,0.0,0.7868852459016393
2017,1425,11,1344,11,0,0,0.8601947391367533,0.8405240037652965,0.8053204353083435,0.81338199513382,0.8503135888501742,0.83322798145807,0.5053663437404987,0.7462725157286909,0.46526865094704295,0.3304347826086957,0.125,0.0,1344.0,0.44063809453796954,0.07583495609361796,0.45112781954887216,0.6334519572953736,0.43137254901960786,0.2,0.6666666666666666
2017,1112,2,1315,15,-13,0,0.3227728527830257,0.4404612488233448,0.35066505441354295,0.38661800486618003,0.4419512195121951,0.49715549936788883,0.3486830831098171,0.5984022123214011,0.32346310994223465,0.2695652173913044,0.03125,0.0,1315.0,0.43826282291276675,0.05541990381058084,0.4931506849315068,0.3776223776223776,0.5862068965517241,0.0,0.6785714285714286
2017,1139,4,1457,13,-9,0,0.6935038511844208,0.7936931283338563,0.6257557436517533,0.7335766423357665,0.7698954703832752,0.8234302570585756,0.3305507161223502,0.7356247992290394,0.41776000625696585,0.14782608695652175,0.03125,0.0,1457.0,0.43160651920838183,0.07051859477544717,0.7,0.5490196078431373,0.0,0.0,0.8
2017,1196,4,1190,13,-9,0,0.7539601802063652,0.842955757765924,0.6668681983071343,0.9243309002433091,0.9116376306620209,0.884534344711336,0.220494611816197,0.7145934506150677,0.38369751378615935,0.05652173913043478,0.03125,0.0,1190.0,0.4488722373599758,0.06099134659177167,0.6754966887417219,0.5328185328185329,0.6136363636363636,0.0,0.78125
2017,1199,3,1195,14,-11,0,0.5085016712687108,0.5630687166614371,0.47376058041112457,0.5058394160583942,0.6011149825783971,0.5857564264643911,0.40585461775064413,0.6426181171459996,0.3863065326633167,0.2391304347826087,0.0625,0.0,1195.0,0.44092605551667835,0.0598127600554785,0.5154639175257731,0.4895833333333333,0.5714285714285714,0.3333333333333333,0.6610169491525424
2017,1211,1,1355,16,-15,0,0.5477401540473767,0.6550047066206464,0.5303506650544136,0.45742092457420924,0.6172822299651567,0.6643489254108723,0.3366724164011228,0.6688193005970513,0.46474263207931554,0.026086956521739132,0.03125,0.0,1355.0,0.4418557943362121,0.04034782608695652,0.5979381443298969,0.45622119815668205,0.6222222222222222,0.0,0.5
