Season,WTeamID,W_seed,LTeamID,L_seed
2018,1345,2,1301,9
2018,1345,2,1328,10
2018,1345,2,1113,11
2018,1345,2,1393,11
2018,1345,2,1308,12
2018,1345,2,1158,13
2018,1345,2,1137,14
2018,1345,2,1233,15
2018,1345,2,1335,16
2018,1345,2,1438,1
2018,1345,2,1153,2
2018,1345,2,1397,3
2018,1345,2,1112,4
2018,1345,2,1246,5
2018,1345,2,1274,6
2018,1345,2,1305,7
2018,1345,2,1166,8
2018,1345,2,1243,9
2018,1345,2,1400,10
2018,1345,2,1260,11
2018,1345,2,1172,12
2018,1345,2,1138,13
2018,1345,2,1460,14
2018,1345,2,1209,15
2018,1345,2,1420,16
2018,1345,2,1462,1
2018,1345,2,1314,2
2018,1345,2,1276,3
2018,1345,2,1211,4
2018,1345,2,1326,5
2018,1345,2,1222,6
2018,1345,2,1401,7
2018,1345,2,1281,8
2018,1345,2,1199,9
2018,1345,2,1344,10
2018,1345,2,1361,11
2018,1345,2,1355,12
2018,1345,2,1422,13
2018,1345,2,1285,14
2018,1345,2,1252,15
2018,1345,2,1300,16
2018,1345,2,1411,16
2018,1403,3,1437,1
2018,1403,3,1345,2
2018,1403,3,1455,4
2018,1403,3,1452,5
2018,1403,3,1196,6
2018,1403,3,1116,7
2018,1403,3,1439,8
2018,1403,3,1104,9
2018,1403,3,1139,10
2018,1403,3,1382,11
2018,1403,3,1417,11
2018,1403,3,1293,12
2018,1403,3,1267,13
2018,1403,3,1372,14
2018,1403,3,1168,15
2018,1403,3,1254,16
2018,1403,3,1347,16
2018,1403,3,1242,1
2018,1403,3,1181,2
2018,1403,3,1277,3
2018,1403,3,1120,4
2018,1403,3,1155,5
2018,1403,3,1395,6
2018,1403,3,1348,7
2018,1403,3,1371,8
2018,1403,3,1301,9
2018,1403,3,1328,10
2018,1403,3,1113,11
2018,1403,3,1393,11
2018,1403,3,1308,12
2018,1403,3,1158,13
2018,1403,3,1137,14
2018,1403,3,1233,15
2018,1403,3,1335,16
2018,1403,3,1438,1
2018,1403,3,1153,2
2018,1403,3,1397,3
2018,1403,3,1112,4
2018,1403,3,1246,5
2018,1403,3,1274,6
2018,1403,3,1305,7
2018,1403,3,1166,8
2018,1403,3,1243,9
2018,1403,3,1400,10
2018,1403,3,1260,11
2018,1403,3,1172,12
2018,1403,3,1138,13
2018,1403,3,1460,14
2018,1403,3,1209,15
2018,1403,3,1420,16
2018,1403,3,1462,1
2018,1403,3,1314,2
2018,1403,3,1276,3
2018,1403,3,1211,4
2018,1403,3,1326,5
2018,1403,3,1222,6
2018,1403,3,1401,7
2018,1403,3,1281,8
2018,1403,3,1199,9
2018,1403,3,1344,10
2018,1403,3,1361,11
2018,1403,3,1355,12
2018,1403,3,1422,13
2018,1403,3,1285,14
2018,1403,3,1252,15
2018,1403,3,1300,16
2018,1403,3,1411,16
2018,1455,4,1437,1
2018,1455,4,1345,2
2018,1455,4,1403,3
2018,1455,4,1452,5
2018,1455,4,1196,6
2018,1455,4,1116,7
2018,1455,4,1439,8
2018,1455,4,1104,9
2018,1455,4,1139,10
2018,1455,4,1382,11
2018,1455,4,1417,11
2018,1455,4,1293,12
2018,1455,4,1267,13
2018,1455,4,1372,14
2018,1455,4,1168,15
2018,1455,4,1254,16
2018,1455,4,1347,16
2018,1455,4,1242,1
2018,1455,4,1181,2
2018,1455,4,1277,3
2018,1455,4,1120,4
2018,1455,4,1155,5
2018,1455,4,1395,6
2018,1455,4,1348,7
2018,1455,4,1371,8
2018,1455,4,1301,9
2018,1455,4,1328,10
2018,1455,4,1113,11
2018,1455,4,1393,11
2018,1455,4,1308,12
2018,1455,4,1158,13
2018,1455,4,1137,14
2018,1455,4,1233,15
2018,1455,4,1335,16
2018,1455,4,1438,1
2018,1455,4,1153,2
2018,1455,4,1397,3
2018,1455,4,1112,4
2018,1455,4,1246,5
2018,1455,4,1274,6
2018,1455,4,1305,7
2018,1455,4,1166,8
2018,1455,4,1243,9
2018,1455,4,1400,10
2018,1455,4,1260,11
2018,1455,4,1172,12
2018,1455,4,1138,13
2018,1455,4,1460,14
2018,1455,4,1209,15
2018,1455,4,1420,16
2018,1455,4,1462,1
2018,1455,4,1314,2
2018,1455,4,1276,3
2018,1455,4,1211,4
2018,1455,4,1326,5
2018,1455,4,1222,6
2018,1455,4,1401,7
2018,1455,4,1281,8
2018,1455,4,1199,9
2018,1455,4,1344,10
2018,1455,4,1361,11
2018,1455,4,1355,12
2018,1455,4,1422,13
2018,1455,4,1285,14
2018,1455,4,1252,15
2018,1455,4,1300,16
2018,1455,4,1411,16
2018,1452,5,1437,1
2018,1452,5,1345,2
2018,1452,5,1403,3
2018,1452,5,1455,4
2018,1452,5,1196,6
2018,1452,5,1116,7
2018,1452,5,1439,8
2018,1452,5,1104,9
2018,1452,5,1139,10
2018,1452,5,1382,11
2018,1452,5,1417,11
2018,1452,5,1293,12
2018,1452,5,1267,13
2018,1452,5,1372,14
2018,1452,5,1168,15
2018,1452,5,1254,16
2018,1452,5,1347,16
2018,1452,5,1242,1
2018,1452,5,1181,2
2018,1452,5,1277,3
2018,1452,5,1120,4
2018,1452,5,1155,5
2018,1452,5,1395,6
2018,1452,5,1348,7
2018,1452,5,1371,8
2018,1452,5,1301,9
2018,1452,5,1328,10
2018,1452,5,1113,11
2018,1452,5,1393,11
2018,1452,5,1308,12
2018,1452,5,1158,13
2018,1452,5,1137,14
2018,1452,5,1233,15
2018,1452,5,1335,16
2018,1452,5,1438,1
2018,1452,5,1153,2
2018,1452,5,1397,3
2018,1452,5,1112,4
2018,1452,5,1246,5
2018,1452,5,1274,6
2018,1452,5,1305,7
2018,1452,5,1166,8
2018,1452,5,1243,9
2018,1452,5,1400,10
2018,1452,5,1260,11
2018,1452,5,1172,12
2018,1452,5,1138,13
2018,1452,5,1460,14
2018,1452,5,1209,15
2018,1452,5,1420,16
2018,1452,5,1462,1
2018,1452,5,1314,2
2018,1452,5,1276,3
2018,1452,5,1211,4
2018,1452,5,1326,5
2018,1452,5,1222,6
2018,1452,5,1401,7
2018,1452,5,1281,8
2018,1452,5,1199,9
2018,1452,5,1344,10
2018,1452,5,1361,11
2018,1452,5,1355,12
2018,1452,5,1422,13
2018,1452,5,1285,14
2018,1452,5,1252,15
2018,1452,5,1300,16
2018,1452,5,1411,16
2018,1196,6,1437,1
2018,1196,6,1345,2
2018,1196,6,1403,3
2018,1196,6,1455,4
2018,1196,6,1452,5
2018,1196,6,1116,7
2018,1196,6,1439,8
2018,1196,6,1104,9
2018,1196,6,1139,10
2018,1196,6,1382,11
2018,1196,6,1417,11
2018,1196,6,1293,12
2018,1196,6,1267,13
2018,1196,6,1372,14
2018,1196,6,1168,15
2018,1196,6,1254,16
2018,1196,6,1347,16
2018,1196,6,1242,1
2018,1196,6,1181,2
2018,1196,6,1277,3
2018,1196,6,1120,4
2018,1196,6,1155,5
2018,1196,6,1395,6
2018,1196,6,1348,7
2018,1196,6,1371,8
2018,1196,6,1301,9
2018,1196,6,1328,10
2018,1196,6,1113,11
2018,1196,6,1393,11
2018,1196,6,1308,12
2018,1196,6,1158,13
2018,1196,6,1137,14
2018,1196,6,1233,15
2018,1196,6,1335,16
2018,1196,6,1438,1
2018,1196,6,1153,2
2018,1196,6,1397,3
2018,1196,6,1112,4
2018,1196,6,1246,5
2018,1196,6,1274,6
2018,1196,6,1305,7
2018,1196,6,1166,8
2018,1196,6,1243,9
2018,1196,6,1400,10
2018,1196,6,1260,11
2018,1196,6,1172,12
2018,1196,6,1138,13
2018,1196,6,1460,14
2018,1196,6,1209,15
2018,1196,6,1420,16
2018,1196,6,1462,1
2018,1196,6,1314,2
2018,1196,6,1276,3
2018,1196,6,1211,4
2018,1196,6,1326,5
2018,1196,6,1222,6
2018,1196,6,1401,7
2018,1196,6,1281,8
2018,1196,6,1199,9
2018,1196,6,1344,10
2018,1196,6,1361,11
2018,1196,6,1355,12
2018,1196,6,1422,13
2018,1196,6,1285,14
2018,1196,6,1252,15
2018,1196,6,1300,16
2018,1196,6,1411,16
2018,1116,7,1437,1
2018,1116,7,1345,2
2018,1116,7,1403,3
2018,1116,7,1455,4
2018,1116,7,1452,5
2018,1116,7,1196,6
2018,1116,7,1439,8
2018,1116,7,1104,9
2018,1116,7,1139,10
2018,1116,7,1382,11
2018,1116,7,1417,11
2018,1116,7,1293,12
2018,1116,7,1267,13
2018,1116,7,1372,14
2018,1116,7,1168,15
2018,1116,7,1254,16
2018,1116,7,1347,16
2018,1116,7,1242,1
2018,1116,7,1181,2
2018,1116,7,1277,3
2018,1116,7,1120,4
2018,1116,7,1155,5
2018,1116,7,1395,6
2018,1116,7,1348,7
2018,1116,7,1371,8
2018,1116,7,1301,9
2018,1116,7,1328,10
2018,1116,7,1113,11
2018,1116,7,1393,11
2018,1116,7,1308,12
2018,1116,7,1158,13
2018,1116,7,1137,14
2018,1116,7,1233,15
2018,1116,7,1335,16
2018,1116,7,1438,1
2018,1116,7,1153,2
2018,1116,7,1397,3
2018,1116,7,1112,4
2018,1116,7,1246,5
2018,1116,7,1274,6
2018,1116,7,1305,7
2018,1116,7,1166,8
2018,1116,7,1243,9
2018,1116,7,1400,10
2018,1116,7,1260,11
2018,1116,7,1172,12
2018,1116,7,1138,13
2018,1116,7,1460,14
2018,1116,7,1209,15
2018,1116,7,1420,16
2018,1116,7,1462,1
2018,1116,7,1314,2
2018,1116,7,1276,3
2018,1116,7,1211,4
2018,1116,7,1326,5
2018,1116,7,1222,6
2018,1116,7,1401,7
2018,1116,7,1281,8
2018,1116,7,1199,9
2018,1116,7,1344,10
2018,1116,7,1361,11
2018,1116,7,1355,12
2018,1116,7,1422,13
2018,1116,7,1285,14
2018,1116,7,1252,15
2018,1116,7,1300,16
2018,1116,7,1411,16
2018,1439,8,1437,1
2018,1439,8,1345,2
2018,1439,8,1403,3
2018,1439,8,1455,4
2018,1439,8,1452,5
2018,1439,8,1196,6
2018,1439,8,1116,7
2018,1439,8,1104,9
2018,1439,8,1139,10
2018,1439,8,1382,11
2018,1439,8,1417,11
2018,1439,8,1293,12
2018,1439,8,1267,13
2018,1439,8,1372,14
2018,1439,8,1168,15
2018,1439,8,1254,16
2018,1439,8,1347,16
2018,1439,8,1242,1
2018,1439,8,1181,2
2018,1439,8,1277,3
2018,1439,8,1120,4
2018,1439,8,1155,5
2018,1439,8,1395,6
2018,1439,8,1348,7
2018,1439,8,1371,8
2018,1439,8,1301,9
2018,1439,8,1328,10
2018,1439,8,1113,11
2018,1439,8,1393,11
2018,1439,8,1308,12
2018,1439,8,1158,13
2018,1439,8,1137,14
2018,1439,8,1233,15
2018,1439,8,1335,16
2018,1439,8,1438,1
2018,1439,8,1153,2
2018,1439,8,1397,3
2018,1439,8,1112,4
2018,1439,8,1246,5
2018,1439,8,1274,6
2018,1439,8,1305,7
2018,1439,8,1166,8
2018,1439,8,1243,9
2018,1439,8,1400,10
2018,1439,8,1260,11
2018,1439,8,1172,12
2018,1439,8,1138,13
2018,1439,8,1460,14
2018,1439,8,1209,15
2018,1439,8,1420,16
2018,1439,8,1462,1
2018,1439,8,1314,2
2018,1439,8,1276,3
2018,1439,8,1211,4
2018,1439,8,1326,5
2018,1439,8,1222,6
2018,1439,8,1401,7
2018,1439,8,1281,8
2018,1439,8,1199,9
2018,1439,8,1344,10
2018,1439,8,1361,11
2018,1439,8,1355,12
2018,1439,8,1422,13
2018,1439,8,1285,14
2018,1439,8,1252,15
2018,1439,8,1300,16
2018,1439,8,1411,16
2018,1104,9,1437,1
2018,1104,9,1345,2
2018,1104,9,1403,3
2018,1104,9,1455,4
2018,1104,9,1452,5
2018,1104,9,1196,6
2018,1104,9,1116,7
2018,1104,9,1439,8
2018,1104,9,1139,10
2018,1104,9,1382,11
2018,1104,9,1417,11
2018,1104,9,1293,12
2018,1104,9,1267,13
2018,1104,9,1372,14
2018,1104,9,1168,15
2018,1104,9,1254,16
2018,1104,9,1347,16
2018,1104,9,1242,1
2018,1104,9,1181,2
2018,1104,9,1277,3
2018,1104,9,1120,4
2018,1104,9,1155,5
2018,1104,9,1395,6
2018,1104,9,1348,7
2018,1104,9,1371,8
2018,1104,9,1301,9
2018,1104,9,1328,10
2018,1104,9,1113,11
2018,1104,9,1393,11
2018,1104,9,1308,12
2018,1104,9,1158,13
2018,1104,9,1137,14
2018,1104,9,1233,15
2018,1104,9,1335,16
2018,1104,9,1438,1
2018,1104,9,1153,2
2018,1104,9,1397,3
2018,1104,9,1112,4
2018,1104,9,1246,5
2018,1104,9,1274,6
2018,1104,9,1305,7
2018,1104,9,1166,8
2018,1104,9,1243,9
2018,1104,9,1400,10
2018,1104,9,1260,11
2018,1104,9,1172,12
2018,1104,9,1138,13
2018,1104,9,1460,14
2018,1104,9,1209,15
2018,1104,9,1420,16
2018,1104,9,1462,1
2018,1104,9,1314,2
2018,1104,9,1276,3
2018,1104,9,1211,4
2018,1104,9,1326,5
2018,1104,9,1222,6
2018,1104,9,1401,7
2018,1104,9,1281,8
2018,1104,9,1199,9
2018,1104,9,1344,10
2018,1104,9,1361,11
2018,1104,9,1355,12
2018,1104,9,1422,13
2018,1104,9,1285,14
2018,1104,9,1252,15
2018,1104,9,1300,16
2018,1104,9,1411,16
2018,1139,10,1437,1
2018,1139,10,1345,2
2018,1139,10,1403,3
2018,1139,10,1455,4
2018,1139,10,1452,5
2018,1139,10,1196,6
2018,1139,10,1116,7
2018,1139,10,1439,8
2018,1139,10,1104,9
2018,1139,10,1382,11
2018,1139,10,1417,11
2018,1139,10,1293,12
2018,1139,10,1267,13
2018,1139,10,1372,14
2018,1139,10,1168,15
2018,1139,10,1254,16
2018,1139,10,1347,16
2018,1139,10,1242,1
2018,1139,10,1181,2
2018,1139,10,1277,3
2018,1139,10,1120,4
2018,1139,10,1155,5
2018,1139,10,1395,6
2018,1139,10,1348,7
2018,1139,10,1371,8
2018,1139,10,1301,9
2018,1139,10,1328,10
2018,1139,10,1113,11
2018,1139,10,1393,11
2018,1139,10,1308,12
2018,1139,10,1158,13
2018,1139,10,1137,14
2018,1139,10,1233,15
2018,1139,10,1335,16
2018,1139,10,1438,1
2018,1139,10,1153,2
2018,1139,10,1397,3
2018,1139,10,1112,4
2018,1139,10,1246,5
2018,1139,10,1274,6
2018,1139,10,1305,7
2018,1139,10,1166,8
2018,1139,10,1243,9
2018,1139,10,1400,10
2018,1139,10,1260,11
2018,1139,10,1172,12
2018,1139,10,1138,13
2018,1139,10,1460,14
2018,1139,10,1209,15
2018,1139,10,1420,16
2018,1139,10,1462,1
2018,1139,10,1314,2
2018,1139,10,1276,3
2018,1139,10,1211,4
2018,1139,10,1326,5
2018,1139,10,1222,6
2018,1139,10,1401,7
2018,1139,10,1281,8
2018,1139,10,1199,9
2018,1139,10,1344,10
2018,1139,10,1361,11
2018,1139,10,1355,12
2018,1139,10,1422,13
2018,1139,10,1285,14
2018,1139,10,1252,15
2018,1139,10,1300,16
2018,1139,10,1411,16
2018,1382,11,1437,1
2018,1382,11,1345,2
2018,1382,11,1403,3
2018,1382,11,1455,4
2018,1382,11,1452,5
2018,1382,11,1196,6
2018,1382,11,1116,7
2018,1382,11,1439,8
2018,1382,11,1104,9
2018,1382,11,1139,10
2018,1382,11,1417,11
2018,1382,11,1293,12
2018,1382,11,1267,13
2018,1382,11,1372,14
2018,1382,11,1168,15
2018,1382,11,1254,16
2018,1382,11,1347,16
2018,1382,11,1242,1
2018,1382,11,1181,2
2018,1382,11,1277,3
2018,1382,11,1120,4
2018,1382,11,1155,5
2018,1382,11,1395,6
2018,1382,11,1348,7
2018,1382,11,1371,8
2018,1382,11,1301,9
2018,1382,11,1328,10
2018,1382,11,1113,11
2018,1382,11,1393,11
2018,1382,11,1308,12
2018,1382,11,1158,13
2018,1382,11,1137,14
2018,1382,11,1233,15
2018,1382,11,1335,16
2018,1382,11,1438,1
2018,1382,11,1153,2
2018,1382,11,1397,3
2018,1382,11,1112,4
2018,1382,11,1246,5
2018,1382,11,1274,6
2018,1382,11,1305,7
2018,1382,11,1166,8
2018,1382,11,1243,9
2018,1382,11,1400,10
2018,1382,11,1260,11
2018,1382,11,1172,12
2018,1382,11,1138,13
2018,1382,11,1460,14
2018,1382,11,1209,15
2018,1382,11,1420,16
2018,1382,11,1462,1
2018,1382,11,1314,2
2018,1382,11,1276,3
2018,1382,11,1211,4
2018,1382,11,1326,5
2018,1382,11,1222,6
2018,1382,11,1401,7
2018,1382,11,1281,8
2018,1382,11,1199,9
2018,1382,11,1344,10
2018,1382,11,1361,11
2018,1382,11,1355,12
2018,1382,11,1422,13
2018,1382,11,1285,14
2018,1382,11,1252,15
2018,1382,11,1300,16
2018,1382,11,1411,16
2018,1417,11,1437,1
2018,1417,11,1345,2
2018,1417,11,1403,3
2018,1417,11,1455,4
2018,1417,11,1452,5
2018,1417,11,1196,6
2018,1417,11,1116,7
2018,1417,11,1439,8
2018,1417,11,1104,9
2018,1417,11,1139,10
2018,1417,11,1382,11
2018,1417,11,1293,12
2018,1417,11,1267,13
2018,1417,11,1372,14
2018,1417,11,1168,15
2018,1417,11,1254,16
2018,1417,11,1347,16
2018,1417,11,1242,1
2018,1417,11,1181,2
2018,1417,11,1277,3
2018,1417,11,1120,4
2018,1417,11,1155,5
2018,1417,11,1395,6
2018,1417,11,1348,7
2018,1417,11,1371,8
2018,1417,11,1301,9
2018,1417,11,1328,10
2018,1417,11,1113,11
2018,1417,11,1393,11
2018,1417,11,1308,12
2018,1417,11,1158,13
2018,1417,11,1137,14
2018,1417,11,1233,15
2018,1417,11,1335,16
2018,1417,11,1438,1
2018,1417,11,1153,2
2018,1417,11,1397,3
2018,1417,11,1112,4
2018,1417,11,1246,5
2018,1417,11,1274,6
2018,1417,11,1305,7
2018,1417,11,1166,8
2018,1417,11,1243,9
2018,1417,11,1400,10
2018,1417,11,1260,11
2018,1417,11,1172,12
2018,1417,11,1138,13
2018,1417,11,1460,14
2018,1417,11,1209,15
2018,1417,11,1420,16
2018,1417,11,1462,1
2018,1417,11,1314,2
2018,1417,11,1276,3
2018,1417,11,1211,4
2018,1417,11,1326,5
2018,1417,11,1222,6
2018,1417,11,1401,7
2018,1417,11,1281,8
2018,1417,11,1199,9
2018,1417,11,1344,10
2018,1417,11,1361,11
2018,1417,11,1355,12
2018,1417,11,1422,13
2018,1417,11,1285,14
2018,1417,11,1252,15
2018,1417,11,1300,16
2018,1417,11,1411,16
2018,1293,12,1437,1
2018,1293,12,1345,2
2018,1293,12,1403,3
2018,1293,12,1455,4
2018,1293,12,1452,5
2018,1293,12,1196,6
2018,1293,12,1116,7
2018,1293,12,1439,8
2018,1293,12,1104,9
2018,1293,12,1139,10
2018,1293,12,1382,11
2018,1293,12,1417,11
2018,1293,12,1267,13
2018,1293,12,1372,14
2018,1293,12,1168,15
2018,1293,12,1254,16
2018,1293,12,1347,16
2018,1293,12,1242,1
2018,1293,12,1181,2
2018,1293,12,1277,3
2018,1293,12,1120,4
2018,1293,12,1155,5
2018,1293,12,1395,6
2018,1293,12,1348,7
2018,1293,12,1371,8
2018,1293,12,1301,9
2018,1293,12,1328,10
2018,1293,12,1113,11
2018,1293,12,1393,11
2018,1293,12,1308,12
2018,1293,12,1158,13
2018,1293,12,1137,14
2018,1293,12,1233,15
2018,1293,12,1335,16
2018,1293,12,1438,1
2018,1293,12,1153,2
2018,1293,12,1397,3
2018,1293,12,1112,4
2018,1293,12,1246,5
2018,1293,12,1274,6
2018,1293,12,1305,7
2018,1293,12,1166,8
2018,1293,12,1243,9
2018,1293,12,1400,10
2018,1293,12,1260,11
2018,1293,12,1172,12
2018,1293,12,1138,13
2018,1293,12,1460,14
2018,1293,12,1209,15
2018,1293,12,1420,16
2018,1293,12,1462,1
2018,1293,12,1314,2
2018,1293,12,1276,3
2018,1293,12,1211,4
2018,1293,12,1326,5
2018,1293,12,1222,6
2018,1293,12,1401,7
2018,1293,12,1281,8
2018,1293,12,1199,9
2018,1293,12,1344,10
2018,1293,12,1361,11
2018,1293,12,1355,12
2018,1293,12,1422,13
2018,1293,12,1285,14
2018,1293,12,1252,15
2018,1293,12,1300,16
2018,1293,12,1411,16
2018,1267,13,1437,1
2018,1267,13,1345,2
2018,1267,13,1403,3
2018,1267,13,1455,4
2018,1267,13,1452,5
2018,1267,13,1196,6
2018,1267,13,1116,7
2018,1267,13,1439,8
2018,1267,13,1104,9
2018,1267,13,1139,10
2018,1267,13,1382,11
2018,1267,13,1417,11
2018,1267,13,1293,12
2018,1267,13,1372,14
2018,1267,13,1168,15
2018,1267,13,1254,16
2018,1267,13,1347,16
2018,1267,13,1242,1
2018,1267,13,1181,2
2018,1267,13,1277,3
2018,1267,13,1120,4
2018,1267,13,1155,5
2018,1267,13,1395,6
2018,1267,13,1348,7
2018,1267,13,1371,8
2018,1267,13,1301,9
2018,1267,13,1328,10
2018,1267,13,1113,11
2018,1267,13,1393,11
2018,1267,13,1308,12
2018,1267,13,1158,13
2018,1267,13,1137,14
2018,1267,13,1233,15
2018,1267,13,1335,16
2018,1267,13,1438,1
2018,1267,13,1153,2
2018,1267,13,1397,3
2018,1267,13,1112,4
2018,1267,13,1246,5
2018,1267,13,1274,6
2018,1267,13,1305,7
2018,1267,13,1166,8
2018,1267,13,1243,9
2018,1267,13,1400,10
2018,1267,13,1260,11
2018,1267,13,1172,12
2018,1267,13,1138,13
2018,1267,13,1460,14
2018,1267,13,1209,15
2018,1267,13,1420,16
2018,1267,13,1462,1
2018,1267,13,1314,2
2018,1267,13,1276,3
2018,1267,13,1211,4
2018,1267,13,1326,5
2018,1267,13,1222,6
2018,1267,13,1401,7
2018,1267,13,1281,8
2018,1267,13,1199,9
2018,1267,13,1344,10
2018,1267,13,1361,11
2018,1267,13,1355,12
2018,1267,13,1422,13
2018,1267,13,1285,14
2018,1267,13,1252,15
2018,1267,13,1300,16
2018,1267,13,1411,16
2018,1372,14,1437,1
2018,1372,14,1345,2
2018,1372,14,1403,3
2018,1372,14,1455,4
2018,1372,14,1452,5
2018,1372,14,1196,6
2018,1372,14,1116,7
2018,1372,14,1439,8
2018,1372,14,1104,9
2018,1372,14,1139,10
2018,1372,14,1382,11
2018,1372,14,1417,11
2018,1372,14,1293,12
2018,1372,14,1267,13
2018,1372,14,1168,15
2018,1372,14,1254,16
2018,1372,14,1347,16
2018,1372,14,1242,1
2018,1372,14,1181,2
2018,1372,14,1277,3
2018,1372,14,1120,4
2018,1372,14,1155,5
2018,1372,14,1395,6
2018,1372,14,1348,7
2018,1372,14,1371,8
2018,1372,14,1301,9
2018,1372,14,1328,10
2018,1372,14,1113,11
2018,1372,14,1393,11
2018,1372,14,1308,12
2018,1372,14,1158,13
2018,1372,14,1137,14
2018,1372,14,1233,15
2018,1372,14,1335,16
2018,1372,14,1438,1
2018,1372,14,1153,2
2018,1372,14,1397,3
2018,1372,14,1112,4
2018,1372,14,1246,5
2018,1372,14,1274,6
2018,1372,14,1305,7
2018,1372,14,1166,8
2018,1372,14,1243,9
2018,1372,14,1400,10
2018,1372,14,1260,11
2018,1372,14,1172,12
2018,1372,14,1138,13
2018,1372,14,1460,14
2018,1372,14,1209,15
2018,1372,14,1420,16
2018,1372,14,1462,1
2018,1372,14,1314,2
2018,1372,14,1276,3
2018,1372,14,1211,4
2018,1372,14,1326,5
2018,1372,14,1222,6
2018,1372,14,1401,7
2018,1372,14,1281,8
2018,1372,14,1199,9
2018,1372,14,1344,10
2018,1372,14,1361,11
2018,1372,14,1355,12
2018,1372,14,1422,13
2018,1372,14,1285,14
2018,1372,14,1252,15
2018,1372,14,1300,16
2018,1372,14,1411,16
2018,1168,15,1437,1
2018,1168,15,1345,2
2018,1168,15,1403,3
2018,1168,15,1455,4
2018,1168,15,1452,5
2018,1168,15,1196,6
2018,1168,15,1116,7
2018,1168,15,1439,8
2018,1168,15,1104,9
2018,1168,15,1139,10
2018,1168,15,1382,11
2018,1168,15,1417,11
2018,1168,15,1293,12
2018,1168,15,1267,13
2018,1168,15,1372,14
2018,1168,15,1254,16
2018,1168,15,1347,16
2018,1168,15,1242,1
2018,1168,15,1181,2
2018,1168,15,1277,3
2018,1168,15,1120,4
2018,1168,15,1155,5
2018,1168,15,1395,6
2018,1168,15,1348,7
2018,1168,15,1371,8
2018,1168,15,1301,9
2018,1168,15,1328,10
2018,1168,15,1113,11
2018,1168,15,1393,11
2018,1168,15,1308,12
2018,1168,15,1158,13
2018,1168,15,1137,14
2018,1168,15,1233,15
2018,1168,15,1335,16
2018,1168,15,1438,1
2018,1168,15,1153,2
2018,1168,15,1397,3
2018,1168,15,1112,4
2018,1168,15,1246,5
2018,1168,15,1274,6
2018,1168,15,1305,7
2018,1168,15,1166,8
2018,1168,15,1243,9
2018,1168,15,1400,10
2018,1168,15,1260,11
2018,1168,15,1172,12
2018,1168,15,1138,13
2018,1168,15,1460,14
2018,1168,15,1209,15
2018,1168,15,1420,16
2018,1168,15,1462,1
2018,1168,15,1314,2
2018,1168,15,1276,3
2018,1168,15,1211,4
2018,1168,15,1326,5
2018,1168,15,1222,6
2018,1168,15,1401,7
2018,1168,15,1281,8
2018,1168,15,1199,9
2018,1168,15,1344,10
2018,1168,15,1361,11
2018,1168,15,1355,12
2018,1168,15,1422,13
2018,1168,15,1285,14
2018,1168,15,1252,15
2018,1168,15,1300,16
2018,1168,15,1411,16
2018,1254,16,1437,1
